"3"	"Midland Park Public Sch Dist"	"Midland Park Public School District"	"0"
"1"	"Central School District R3"	"Central School District R3"	"0"
"1"	"Kings Park Ctl Sch District"	"Kings Park Central School District"	"1"
"1"	"Three Rivers Local School Dist"	"Three Rivers Local School District"	"1"
"1"	"Fordland School District R3"	"Fordland School District R3"	"0"
"20"	"Adelanto School District"	"Adelanto School District"	"0"
"1"	"Richland School District 44"	"Richland School District 44"	"0"
"3"	"Pleasant Valley Cmty Sch Dist"	"Pleasant Valley Community School District"	"1"
"41"	"Jamestown City School District"	"Jamestown City School District"	"1"
"3"	"Hale Co School District"	"Hale County School District"	"1"
"16"	"Rohnerville Elem School Dist"	"Rohnerville Elementary School District"	"0"
"1"	"Victoria Unified SD 432"	"Victoria Unified School District 432"	"1"
"1"	"Chowchilla School District"	"Chowchilla School District"	"0"
"1"	"Madison Local School District-Butler"	"Madison Local School District-Butler"	"0"
"1"	"Rockwell-swaledale Cmty SD"	"Rockwell-swaledale Community School District"	"0"
"6"	"Washingtonville Central SD"	"Washingtonville Central School District"	"1"
"2"	"Calamus Wheatland Cmty SD"	"Calamus Wheatland Community School District"	"0"
"1"	"Northwest Cmty Sch District"	"Northwest Community School District"	"0"
"27"	"Tyler Ind School District"	"Tyler Independent School District"	"1"
"358"	"Duval Co Public School Dist"	"Duval County Public School District"	"0"
"4"	"Midview Local School District"	"Midview Local School District"	"1"
"1"	"Gouverneur Ctl School District"	"Gouverneur Central School District"	"1"
"7"	"Hartville R2 School District"	"Hartville R2 School District"	"0"
"1"	"Lame Deer Pub Sch Dist 6"	"Lame Deer Public School District 6"	"0"
"58"	"Sumter Co School District 2"	"Sumter County School District 2"	"0"
"2"	"Lynden School District 504"	"Lynden School District 504"	"0"
"5"	"Apache Junction Unified SD 43"	"Apache Junction Unified School District 43"	"0"
"20"	"Kokomo Ctr Twp Cons Sch Dist"	"Kokomo Center Township Consolidated School District"	"0"
"339"	"Cypress-fairbanks Ind Sch Dist"	"Cypress-fairbanks Independent School District"	"0"
"7"	"Middleton School District 134"	"Middleton School District 134"	"1"
"2"	"Ionia Public School District"	"Ionia Public School District"	"0"
"10"	"Westside Cons Sch District 5"	"Westside Consolidated School District 5"	"0"
"8"	"Milton Freewater Usd 7"	"Milton Freewater Usd 7"	"0"
"76"	"Carthage Central School Dist"	"Carthage Central School District"	"1"
"1"	"Roscoe Central School District"	"Roscoe Central School District"	"1"
"1"	"Will Co School District 92"	"Will County School District 92"	"0"
"4"	"North Adams Public Sch Dist"	"North Adams Public School District"	"0"
"4"	"Cheltenham Twp School District"	"Cheltenham Township School District"	"1"
"3"	"Atascadero Unified Sch Dist"	"Atascadero Unified School District"	"1"
"44"	"Goshen Cmty School Dist"	"Goshen Community School District"	"0"
"2"	"Harris Co School District"	"Harris County School District"	"1"
"4"	"Baker Co School District"	"Baker County School District"	"1"
"1"	"Clifton Ind School District"	"Clifton Independent School District"	"1"
"6"	"Spring Valley Cmty Cons SD 99"	"Spring Valley Community Consolidated School District 99"	"0"
"1"	"Area 30 Ed Interlocal Sd"	"Area 30 Ed Interlocal School District"	"0"
"1"	"Columbia Brazoria Isd"	"Columbia Brazoria Isd"	"0"
"81"	"Yancey Co School District"	"Yancey County School District"	"0"
"146"	"Aldine Ind School District"	"Aldine Independent School District"	"1"
"2"	"Wilton School District 1"	"Wilton School District 1"	"0"
"1"	"Middle Grove Sch Dist C1"	"Middle Grove School District C1"	"0"
"1"	"Sitka School District"	"Sitka School District"	"0"
"11"	"Turlock Unified Sch District"	"Turlock Unified School District"	"1"
"10"	"Chisholm School District"	"Chisholm School District"	"0"
"27"	"Columbia Boro School Dist"	"Columbia Boro School District"	"0"
"4"	"Arlington Central School Dist"	"Arlington Central School District"	"1"
"6"	"Streetsboro City School Dist"	"Streetsboro City School District"	"1"
"10"	"Lomira School District"	"Lomira School District"	"1"
"351"	"Savannah-chatham Co Sch Dist"	"Savannah-chatham County School District"	"0"
"2"	"Spokane School District R7"	"Spokane School District R7"	"0"
"12"	"Olney Ind School District"	"Olney Independent School District"	"1"
"5"	"Burgettstown School District"	"Burgettstown School District"	"0"
"4"	"Mclean Co School District"	"Mclean County School District"	"0"
"1"	"Roosevelt Ind School District"	"Roosevelt Independent School District"	"1"
"1"	"Hayden School District R-1"	"Hayden School District R-1"	"0"
"4"	"Jamestown Elem School District"	"Jamestown Elementary School District"	"0"
"19"	"Providence City School Dist"	"Providence City School District"	"0"
"1"	"North Daviess Cmty School Dist"	"North Daviess Community School District"	"0"
"2"	"Vinton Co Local School Dist"	"Vinton County Local School District"	"1"
"97"	"Poway Unified School District"	"Poway Unified School District"	"1"
"7"	"Caney Valley School Dist 18"	"Caney Valley School District 18"	"0"
"3"	"Jackson R2 School District"	"Jackson R2 School District"	"0"
"6"	"Farmingdale Union Free SD"	"Farmingdale Union Free School District"	"1"
"5"	"Pangburn School District 7309"	"Pangburn School District 7309"	"0"
"3"	"Abingdon Cmty Unit SD 217"	"Abingdon Community Unit School District 217"	"1"
"1"	"Mahopac Ctl School District"	"Mahopac Central School District"	"1"
"2"	"Boyceville Cmty School Dist"	"Boyceville Community School District"	"1"
"3"	"Grandview C-4 School Dist"	"Grandview C-4 School District"	"1"
"18"	"La Habra City School District"	"La Habra City School District"	"0"
"20"	"Stigler School District 20"	"Stigler School District 20"	"0"
"45"	"Whitehouse Ind School District"	"Whitehouse Independent School District"	"1"
"1"	"Fabens Ind School District"	"Fabens Independent School District"	"1"
"1"	"Perry School District I-1"	"Perry School District I-1"	"0"
"1"	"Lopatcong Twp Sch Dist"	"Lopatcong Township School District"	"0"
"10"	"Wise Co School District"	"Wise County School District"	"0"
"5"	"San Jacinto Unified Sch Dist"	"San Jacinto Unified School District"	"1"
"2"	"North Miami Cmty Sch Dist"	"North Miami Community School District"	"0"
"1"	"Senatobia Municipal Sch Dist"	"Senatobia Municipal School District"	"1"
"4"	"New Deal Ind School District"	"New Deal Independent School District"	"1"
"89"	"Shawnee Public School District"	"Shawnee Public School District"	"0"
"5"	"Maryetta School District 22"	"Maryetta School District 22"	"0"
"2"	"Anacortes School District 103"	"Anacortes School District 103"	"0"
"3"	"Barnes-Hanover-Lin Usd 223"	"Barnes-Hanover-Lin Usd 223"	"0"
"2384"	"Detroit Public School District"	"Detroit Public School District"	"0"
"2"	"Wapanucka School District 37"	"Wapanucka School District 37"	"0"
"1"	"Woodbridge Elem School Dist"	"Woodbridge Elementary School District"	"0"
"3"	"Phoenixville Area School Dist"	"Phoenixville Area School District"	"1"
"4"	"Klamath Co School Dist 600"	"Klamath County School District 600"	"0"
"3"	"Addison Central School Dist"	"Addison Central School District"	"1"
"6"	"Victor Elementary School Dist"	"Victor Elementary School District"	"0"
"2"	"Milton Union Exempted Vlg SD"	"Milton Union Exempted Village School District"	"0"
"27"	"Mustang School District I-69"	"Mustang School District I-69"	"0"
"104"	"Edgecombe Public School Dist"	"Edgecombe Public School District"	"0"
"6"	"Bethalto Cmty Unit SD 8"	"Bethalto Community Unit School District 8"	"0"
"2"	"Bourne Public School District"	"Bourne Public School District"	"0"
"1"	"Paris Cmty Unit Sch Dist 4"	"Paris Community Unit School District 4"	"1"
"1"	"Big Lagoon Union Elem Sch Dist"	"Big Lagoon Union Elementary School District"	"0"
"8"	"Roff School District 37"	"Roff School District 37"	"0"
"3"	"North Middlesex Regional SD"	"North Middlesex Regional School District"	"0"
"26"	"Webb City R7 School District"	"Webb City R7 School District"	"0"
"1"	"Bath Central School District"	"Bath Central School District"	"1"
"3"	"Ephrata School District 165"	"Ephrata School District 165"	"0"
"1"	"Amboy Cmty Unit Sch Dist 272"	"Amboy Community Unit School District 272"	"1"
"44"	"Bartow Co School District"	"Bartow County School District"	"1"
"1"	"Eureka City Unified Sch Dist"	"Eureka City Unified School District"	"1"
"2"	"Alexandria Ind School Dist 206"	"Alexandria Independent School District 206"	"0"
"84"	"Tuttle School District 97"	"Tuttle School District 97"	"0"
"3"	"Sturgeon Bay School District"	"Sturgeon Bay School District"	"1"
"4"	"Socorro Cons School District"	"Socorro Consolidated School District"	"0"
"2"	"Western Dubuque Cmty Sd"	"Western Dubuque Community School District"	"1"
"3"	"Bledsoe Co School District"	"Bledsoe County School District"	"1"
"12"	"North Lawrence Cmty Sch Dist"	"North Lawrence Community School District"	"0"
"3"	"Mt Vernon City Sch Dist 80"	"Mount Vernon City School District 80"	"0"
"140"	"Bayonne School District"	"Bayonne School District"	"0"
"72"	"Syracuse City School District"	"Syracuse City School District"	"1"
"3"	"Bond Co Cmty Unit Sch Dist 2"	"Bond County Community Unit School District 2"	"1"
"4"	"Onaway Area Cmty School Dist"	"Onaway Area Community School District"	"1"
"1"	"Oak Park School District"	"Oak Park School District"	"0"
"3"	"Southern York Co Sch Dist"	"Southern York County School District"	"1"
"1"	"Blue River Valley School Dist"	"Blue River Valley School District"	"0"
"15"	"Three Rivers School District"	"Three Rivers School District"	"1"
"2"	"South Winneshiek Cmty Sch Dist"	"South Winneshiek Community School District"	"1"
"4"	"Morris Co Unified SD 417"	"Morris County Unified School District 417"	"1"
"1"	"East Valley School Dist 361"	"East Valley School District 361"	"0"
"1"	"South Park School District"	"South Park School District"	"1"
"123"	"Surry Co School District"	"Surry County School District"	"0"
"1"	"Freeland Cmty School District"	"Freeland Community School District"	"1"
"25"	"Riverhead Central School Dist"	"Riverhead Central School District"	"1"
"74"	"Waukesha School District"	"Waukesha School District"	"1"
"1"	"Aquilla Ind School District"	"Aquilla Independent School District"	"1"
"17"	"Roselle Borough Sch District"	"Roselle Borough School District"	"1"
"3"	"Oneida City School District"	"Oneida City School District"	"1"
"4"	"Paducah Ind School District"	"Paducah Independent School District"	"1"
"18"	"Ellenville Central School Dist"	"Ellenville Central School District"	"1"
"64"	"Perris Elementary School Dist"	"Perris Elementary School District"	"0"
"3"	"Wa-nee Cmty School District"	"Wa-nee Community School District"	"0"
"103"	"Greenwood Cmty School District"	"Greenwood Community School District"	"0"
"2"	"Paramus School District"	"Paramus School District"	"0"
"7"	"Winthrop Public School Dist"	"Winthrop Public School District"	"0"
"156"	"Carteret Co School District"	"Carteret County School District"	"0"
"6"	"Long Beach City School Dist"	"Long Beach City School District"	"1"
"4"	"Firebaugh Las Deltas Unif SD"	"Firebaugh Las Deltas Unified School District"	"0"
"10"	"Yuba City Unif School District"	"Yuba City Unified School District"	"1"
"1"	"Mother Lode Union School Dist"	"Mother Lode Union School District"	"0"
"2"	"St Regis Public Sch Dist 1"	"Saint Regis Public School District 1"	"0"
"15"	"Mason City Cmty Sch District"	"Mason City Community School District"	"1"
"1"	"Mendon Cmty School District"	"Mendon Community School District"	"1"
"24"	"Bladen Co School District"	"Bladen County School District"	"0"
"114"	"Fairfield-suisun Unif Sch Dist"	"Fairfield-suisun Unified School District"	"0"
"6"	"Mccord School District 77"	"Mccord School District 77"	"0"
"5"	"Kenmore-tonawanda Union SD"	"Kenmore-tonawanda Union School District"	"0"
"52"	"Waterloo Cmty School District"	"Waterloo Community School District"	"1"
"2"	"Montague Area Public Schools"	"Montague Area Public Schools"	"1"
"10"	"Pueblo School District 70"	"Pueblo School District 70"	"0"
"2"	"Little Miami Local School Dist"	"Little Miami Local School District"	"1"
"2"	"Scarborough School District"	"Scarborough School District"	"0"
"1"	"Wood River-hartford Elem SD 15"	"Wood River-hartford Elementary School District 15"	"0"
"1"	"Bremen Cmty High SD 228"	"Bremen Community High School District 228"	"0"
"2"	"Tri Co Tech Center Dist 1"	"Tri County Tech Center District 1"	"0"
"397"	"Minneapolis Public Sch Dist"	"Minneapolis Public School District"	"1"
"1"	"Atchison Public School Usd 409"	"Atchison Public School Usd 409"	"0"
"1"	"Oktibbeha Co School District"	"Oktibbeha County School District"	"1"
"1"	"Buffalo Valley School Dist 3"	"Buffalo Valley School District 3"	"0"
"1"	"Niles Elem School District 71"	"Niles Elementary School District 71"	"0"
"33"	"Pueblo School District 60"	"Pueblo School District 60"	"0"
"94"	"Nebo School District"	"Nebo School District"	"1"
"6"	"Algonac Cmty School District"	"Algonac Community School District"	"1"
"245"	"Southwest Ind School District"	"Southwest Independent School District"	"1"
"3"	"Rock Falls Elem Sch Dist 13"	"Rock Falls Elementary School District 13"	"0"
"1"	"Cimarron School District"	"Cimarron School District"	"0"
"13"	"Bangor School District"	"Bangor School District"	"1"
"7"	"El Dorado Unif Sch Dist 490"	"El Dorado Unified School District 490"	"1"
"2"	"Hugoton Unified Sch Dist 210"	"Hugoton Unified School District 210"	"0"
"5"	"Melvindale Nrthrn Allen Pk SD"	"Melvindale Nrthrn Allen Pk School District"	"0"
"1"	"Montgomery Ind School Dist"	"Montgomery Independent School District"	"1"
"1"	"Clear Lake Cmty Sch District"	"Clear Lake Community School District"	"1"
"1"	"Santa Cruz Valley Unif SD 35"	"Santa Cruz Valley Unified School District 35"	"0"
"1"	"Stratford Borough Sch District"	"Stratford Borough School District"	"0"
"4"	"Granite Falls School Dist 332"	"Granite Falls School District 332"	"0"
"32"	"Niagara Falls City Sch Dist"	"Niagara Falls City School District"	"1"
"62"	"Everett School District 2"	"Everett School District 2"	"0"
"2"	"Strother School District 14"	"Strother School District 14"	"0"
"1"	"Oakridge School District 76"	"Oakridge School District 76"	"1"
"21"	"Millbury School District"	"Millbury School District"	"1"
"7"	"Gloversville Enlarged Sch Dist"	"Gloversville Enlarged School District"	"0"
"1"	"Dawson-bryant Local Sch Dist"	"Dawson-bryant Local School District"	"0"
"1"	"Linden Kildare Cons Ind SD"	"Linden Kildare Consolidated Independent School District"	"0"
"5"	"Southwestern Central Sch Dist"	"Southwestern Central School District"	"1"
"16"	"Leominster School District"	"Leominster School District"	"1"
"9"	"Crestwood School District"	"Crestwood School District"	"1"
"27"	"Santa Maria-bonita School Dist"	"Santa Maria-bonita School District"	"0"
"1"	"Switzerland Co School District"	"Switzerland County School District"	"0"
"10"	"Taft Ind School District"	"Taft Independent School District"	"1"
"3"	"West Carrollton City Sch Dist"	"West Carrollton City School District"	"1"
"2"	"Mcminn Co School District"	"Mcminn County School District"	"0"
"26"	"Carbondale Area School Dist"	"Carbondale Area School District"	"1"
"2"	"Waldron School District"	"Waldron School District"	"1"
"1"	"Bartonville School District 66"	"Bartonville School District 66"	"0"
"158"	"Clayton Co Public Schools"	"Clayton County Public Schools"	"0"
"318"	"Bibb Co School District"	"Bibb County School District"	"1"
"3"	"Bristol Boro School District"	"Bristol Boro School District"	"0"
"130"	"Ashe Co School District"	"Ashe County School District"	"0"
"1"	"Milano Ind School District"	"Milano Independent School District"	"1"
"25"	"Charlottesville City Sch Dist"	"Charlottesville City School District"	"0"
"1"	"Eminence Cmty School District"	"Eminence Community School District"	"0"
"1"	"L'anse Area School District"	"L'anse Area School District"	"0"
"4"	"Bedford Public School District"	"Bedford Public School District"	"0"
"4"	"James A Garfield Local SD"	"James A Garfield Local School District"	"0"
"2"	"Reading Cmty School District"	"Reading Community School District"	"0"
"2"	"Manchester Cmty School Dist"	"Manchester Community School District"	"0"
"3"	"Sunman-dearborn Cmty Sch Dist"	"Sunman-dearborn Community School District"	"0"
"1"	"Stonewall Sch Dist 30"	"Stonewall School District 30"	"0"
"38"	"Uintah School District"	"Uintah School District"	"1"
"4"	"Houston School District"	"Houston School District"	"1"
"88"	"South Pike School District"	"South Pike School District"	"1"
"5"	"Bethlehem Central School Dist"	"Bethlehem Central School District"	"1"
"3"	"Kennett Cons School District"	"Kennett Consolidated School District"	"1"
"7"	"Cambridge Central School Dist"	"Cambridge Central School District"	"1"
"25"	"Pattonville School Dist R3"	"Pattonville School District R3"	"0"
"10"	"Valparaiso Cmty School Dist"	"Valparaiso Community School District"	"0"
"1"	"Central Cambria School Dist"	"Central Cambria School District"	"1"
"1"	"Falconer Central School Dist"	"Falconer Central School District"	"1"
"2"	"Roxbury Twp School District"	"Roxbury Township School District"	"1"
"47"	"Ventura Unif School District"	"Ventura Unified School District"	"1"
"47"	"Hawkins Co School District"	"Hawkins County School District"	"1"
"4"	"Perris Union High School Dist"	"Perris Union High School District"	"0"
"36"	"Copiague Union Free Sch Dist"	"Copiague Union Free School District"	"1"
"1"	"Archuleta Sch Dist 50-jt"	"Archuleta School District 50-jt"	"0"
"2"	"Arcola Cmty Unit Sch Dist 306"	"Arcola Community Unit School District 306"	"0"
"6"	"Hillside School District"	"Hillside School District"	"0"
"202"	"Cambridge Public Sch District"	"Cambridge Public School District"	"0"
"2"	"Chase Co Unified Sch Dist 284"	"Chase County Unified School District 284"	"1"
"12"	"Lake Tahoe Unified Sch Dist"	"Lake Tahoe Unified School District"	"1"
"13"	"Bethel School District 52"	"Bethel School District 52"	"1"
"2"	"Cobleskill Richmondville SD"	"Cobleskill Richmondville School District"	"0"
"84"	"Hempstead Union Free Sd"	"Hempstead Union Free School District"	"1"
"1"	"Orofino Jt School Dist 171"	"Orofino Jt School District 171"	"0"
"2"	"New York Mills Ind SD 553"	"New York Mills Independent School District 553"	"0"
"86"	"East Ramapo Central Sch Dist"	"East Ramapo Central School District"	"1"
"4"	"Nashoba Valley Tech Hsd"	"Nashoba Valley Tech Hsd"	"0"
"1"	"Soap Lake School District 156"	"Soap Lake School District 156"	"0"
"2"	"Bridgeport-spaulding Cmty SD"	"Bridgeport-spaulding Community School District"	"0"
"1"	"Beaver Co School District"	"Beaver County School District"	"0"
"20"	"Nederland Ind School District"	"Nederland Independent School District"	"1"
"11"	"West Valley School Dist 208"	"West Valley School District 208"	"0"
"1"	"South Knox School District"	"South Knox School District"	"0"
"5"	"Genoa-kingston Cmty SD 424"	"Genoa-kingston Community School District 424"	"0"
"8"	"Midlothian School District 143"	"Midlothian School District 143"	"0"
"55"	"Berryessa Union School Dist"	"Berryessa Union School District"	"0"
"4"	"Auburn City School District"	"Auburn City School District"	"1"
"8"	"Northeast Randolph Co R4 Sd"	"Northeast Randolph County R4 School District"	"0"
"2"	"Prairie View Unif Sch Dist 362"	"Prairie View Unified School District 362"	"1"
"24"	"Walton Co School District"	"Walton County School District"	"1"
"3"	"Post Ind School District"	"Post Independent School District"	"1"
"3"	"Mt Adams School District 209"	"Mount Adams School District 209"	"0"
"2"	"Geronimo School District I00-4"	"Geronimo School District I00-4"	"0"
"31"	"San Rafael Elem Sch District"	"San Rafael Elementary School District"	"0"
"29"	"Merced City School District"	"Merced City School District"	"0"
"61"	"Urbana School District 116"	"Urbana School District 116"	"1"
"19"	"Enlarged City Sd of Troy"	"Enlarged City School District of Troy"	"0"
"1"	"Coventry Public School Dist"	"Coventry Public School District"	"0"
"2"	"Nashoba School District 15"	"Nashoba School District 15"	"0"
"1"	"North Royalton City Sch Dist"	"North Royalton City School District"	"1"
"4"	"Mexia Ind School District"	"Mexia Independent School District"	"1"
"4"	"Southern Hancock Co Cmty SD"	"Southern Hancock County Community School District"	"0"
"88"	"Cornell Cmty Cons Sch Dist 426"	"Cornell Community Consolidated School District 426"	"0"
"18"	"Breckinridge Co School Dist"	"Breckinridge County School District"	"1"
"19"	"Itawamba Co School District"	"Itawamba County School District"	"1"
"5"	"Winslow Unified School Dist 1"	"Winslow Unified School District 1"	"0"
"87"	"Davidson Co School Dist"	"Davidson County School District"	"0"
"2"	"Warner Unified School District"	"Warner Unified School District"	"1"
"18"	"Taft City School District"	"Taft City School District"	"0"
"2"	"Batavia Unit School Dist 101"	"Batavia Unit School District 101"	"1"
"1"	"Williams Unified Sch Dist 2"	"Williams Unified School District 2"	"0"
"1"	"Malverne Union Free Sch Dist"	"Malverne Union Free School District"	"1"
"83"	"Martinez Unified School Dist"	"Martinez Unified School District"	"1"
"8"	"Zuni Public School District 89"	"Zuni Public School District 89"	"0"
"304"	"New Caney Ind School District"	"New Caney Independent School District"	"1"
"21"	"Canon-mcmillan School District"	"Canon-mcmillan School District"	"0"
"1"	"Mcfarland Unified Sch District"	"Mcfarland Unified School District"	"0"
"9"	"Seneca School District"	"Seneca School District"	"1"
"3"	"Susquehanna Cmty School Dist"	"Susquehanna Community School District"	"1"
"1"	"Mishicot School District"	"Mishicot School District"	"1"
"1"	"Byron Ind School District 531"	"Byron Independent School District 531"	"0"
"12"	"Bevier School District C4"	"Bevier School District C4"	"0"
"16"	"Essex Co School District"	"Essex County School District"	"0"
"5"	"North Allegheny School Dist"	"North Allegheny School District"	"1"
"1"	"Tredyffrin-easttown Sch Dist"	"Tredyffrin-easttown School District"	"0"
"2"	"Chester School District"	"Chester School District"	"0"
"13"	"Worcester Co Public Sch Dist"	"Worcester County Public School District"	"0"
"25"	"Fleming Co School District"	"Fleming County School District"	"1"
"1"	"Afton School District I-26"	"Afton School District I-26"	"0"
"3"	"Northeastern School District"	"Northeastern School District"	"0"
"2"	"Sylvania City School District"	"Sylvania City School District"	"1"
"1"	"Whiteriver Unified Sch Dist 20"	"Whiteriver Unified School District 20"	"0"
"43"	"Galena Park Ind School Dist"	"Galena Park Independent School District"	"1"
"6"	"Crosby Ind School District"	"Crosby Independent School District"	"1"
"5"	"Ryal Elem School District 3"	"Ryal Elementary School District 3"	"0"
"2"	"Livingston Public School Dist"	"Livingston Public School District"	"0"
"1"	"Slocum Ind School District"	"Slocum Independent School District"	"1"
"1"	"Davenport School District 207"	"Davenport School District 207"	"0"
"78"	"San Bernardino City Unified SD"	"San Bernardino City Unified School District"	"1"
"25"	"Coeur D'alene School Dist 271"	"Coeur D'alene School District 271"	"0"
"23"	"Southern Tioga School District"	"Southern Tioga School District"	"1"
"69"	"Middlebury Cmty School Dist"	"Middlebury Community School District"	"0"
"19"	"Danville Cmty Cons SD 118"	"Danville Community Consolidated School District 118"	"1"
"8"	"Chico Ind School District"	"Chico Independent School District"	"1"
"6"	"Slippery Rock Area Sch Dist"	"Slippery Rock Area School District"	"1"
"4"	"Castlewood School Dist 28-1"	"Castlewood School District 28-1"	"1"
"1"	"Durant Public School District"	"Durant Public School District"	"1"
"2"	"Pittsford Area Schools"	"Pittsford Area Schools"	"1"
"72"	"Sampson Co School District"	"Sampson County School District"	"0"
"12"	"West Ottawa Public School Dist"	"West Ottawa Public School District"	"1"
"16"	"Mauston School District"	"Mauston School District"	"1"
"4"	"Mendon Cmty Unit School Dist 4"	"Mendon Community Unit School District 4"	"0"
"6"	"Central School District"	"Central School District"	"0"
"1"	"Lockwood School District R1"	"Lockwood School District R1"	"0"
"5"	"North Colonie Central Sd"	"North Colonie Central School District"	"1"
"23"	"Norwood City School District"	"Norwood City School District"	"1"
"5"	"Riverview Cmty Cons Sch Dist 2"	"Riverview Community Consolidated School District 2"	"0"
"173"	"San Leandro Unified Sch Dist"	"San Leandro Unified School District"	"1"
"213"	"St Paul Independent SD 625"	"Saint Paul Independent School District 625"	"0"
"1350"	"St Louis City Public Sch Dist"	"Saint Louis City Public School District"	"0"
"2"	"West Shore School District"	"West Shore School District"	"1"
"1"	"Howell Valley Elem Sch Dist"	"Howell Valley Elementary School District"	"0"
"1"	"Orangefield Ind Sch District"	"Orangefield Independent School District"	"1"
"2"	"Beaver School District I-22"	"Beaver School District I-22"	"0"
"3"	"Knox Cmty School District"	"Knox Community School District"	"0"
"3"	"Red Bud Cmty School Dist 132"	"Red Bud Community School District 132"	"0"
"9"	"Mercer Co School District"	"Mercer County School District"	"1"
"2"	"Babylon Union Free Sch Dist"	"Babylon Union Free School District"	"1"
"114"	"[Bureau of Indian Affairs]"	"[Bureau of Indian Affairs]"	"0"
"9"	"Hughson Unified School Dist"	"Hughson Unified School District"	"1"
"6"	"Madera Unified School District"	"Madera Unified School District"	"1"
"1"	"Watertown School District"	"Watertown School District"	"1"
"4"	"Northwest Local School Dist-Hamilton"	"Northwest Local School Dist-Hamilton"	"0"
"8"	"Blue Valley Unif Sch Dist 229"	"Blue Valley Unified School District 229"	"1"
"17"	"Weston Co School District 7"	"Weston County School District 7"	"1"
"142"	"Rosedale Union School District"	"Rosedale Union School District"	"0"
"1"	"Wiggins School Dist Re-50-j"	"Wiggins School District Re-50-j"	"0"
"59"	"Springfield School District 19"	"Springfield School District 19"	"1"
"11"	"Thompson School Dist R-2-j"	"Thompson School District R-2-j"	"0"
"1"	"St Anne Cmty Hsd 302"	"Saint Anne Community Hsd 302"	"0"
"25"	"Elizabeth School District"	"Elizabeth School District"	"0"
"1"	"Fulton School District"	"Fulton School District"	"1"
"26"	"William Penn School District"	"William Penn School District"	"1"
"40"	"Cabrillo Unified School Dist"	"Cabrillo Unified School District"	"1"
"1"	"Skykomish School District 404"	"Skykomish School District 404"	"0"
"1"	"Bauxite School District 14"	"Bauxite School District 14"	"0"
"2"	"Southern Wells Cmty SD"	"Southern Wells Community School District"	"0"
"12"	"Mckeesport Area Sch District"	"Mckeesport Area School District"	"0"
"191"	"Alamance-burlington Sch Dist"	"Alamance-burlington School District"	"0"
"12"	"Alhambra Unified School Dist"	"Alhambra Unified School District"	"1"
"86"	"Fowler Elem School District 45"	"Fowler Elementary School District 45"	"0"
"1"	"Robin Hill School Dist C-016"	"Robin Hill School District C-016"	"0"
"2"	"North Beach School Dist 64"	"North Beach School District 64"	"0"
"1"	"Kirtland Local School District"	"Kirtland Local School District"	"1"
"5"	"Piner-olivet Union Sch Dist"	"Piner-olivet Union School District"	"0"
"1"	"Clark Co School District R1"	"Clark County School District R1"	"0"
"2"	"Dewitt Public School District"	"Dewitt Public School District"	"0"
"5"	"Byng School District 16"	"Byng School District 16"	"0"
"234"	"Castro Valley Unified Sch Dist"	"Castro Valley Unified School District"	"1"
"31"	"Kelseyville Unif School Dist"	"Kelseyville Unified School District"	"1"
"8"	"Msd Of Shakamak"	"Metropolitan School District Of Shakamak"	"0"
"3"	"Capac Cmty School District"	"Capac Community School District"	"1"
"9"	"Supervisory Union 26"	"Supervisory Union 26"	"0"
"34"	"Bakersfield City Sch Dist"	"Bakersfield City School District"	"0"
"6"	"Supervisory Union 29"	"Supervisory Union 29"	"0"
"1"	"Early Ind School District"	"Early Independent School District"	"1"
"12"	"El Tejon Unified School Dist"	"El Tejon Unified School District"	"1"
"13"	"Tucker Co School District"	"Tucker County School District"	"1"
"5"	"La Moille Cmty Unit SD 303"	"La Moille Community Unit School District 303"	"1"
"13"	"Danbury Public Schools"	"Danbury Public Schools"	"0"
"3"	"Dearborn Heights Sch Dist 7"	"Dearborn Heights School District 7"	"1"
"3"	"Acton Agua Dulce Unif Sch Dist"	"Acton Agua Dulce Unified School District"	"0"
"2"	"Freeman Public School Dist 34"	"Freeman Public School District 34"	"0"
"110"	"Denton Ind School District"	"Denton Independent School District"	"1"
"36"	"Lodi Unified School District"	"Lodi Unified School District"	"1"
"1"	"Slaton Ind School District"	"Slaton Independent School District"	"1"
"3"	"Sumner School District 320"	"Sumner School District 320"	"0"
"16"	"Cleveland School District"	"Cleveland School District"	"1"
"1"	"Supervisory Union 31"	"Supervisory Union 31"	"0"
"2"	"Edgerton Local School District"	"Edgerton Local School District"	"1"
"51"	"Olathe Unified School Dist 233"	"Olathe Unified School District 233"	"1"
"4"	"West Nodaway School Dist R1"	"West Nodaway School District R1"	"0"
"2"	"Cary Cmty Cons Sch Dist 26"	"Cary Community Consolidated School District 26"	"0"
"4"	"Royal Oak Public School Dist"	"Royal Oak Public School District"	"0"
"3"	"Winona Area Ind Sch Dist 861"	"Winona Area Independent School District 861"	"0"
"5"	"Corning Union Elem School Dist"	"Corning Union Elementary School District"	"0"
"9"	"Monroe Twp School District"	"Monroe Township School District"	"0"
"6"	"Mason Consolated School Dist"	"Mason Consolated School District"	"0"
"1"	"Timpson Ind School District"	"Timpson Independent School District"	"1"
"83"	"Harrison Co School District"	"Harrison County School District"	"1"
"1"	"Eastern Local School District-Pike"	"Eastern Local School District-Pike"	"0"
"1"	"Margaretville Central Sch Dist"	"Margaretville Central School District"	"1"
"1"	"Millinocket School District"	"Millinocket School District"	"0"
"29"	"Georgetown Ind School District"	"Georgetown Independent School District"	"1"
